Sentence #,Word,Tag
64,knowledge,O
64,transfer,O
64,sessions,O
64,to,O
64,the,O
64,new,O
64,comers,O
64,in,O
64,the,O
64,team,O
64,Participation,O
64,in,O
64,regular,O
64,team,O
64,members,O
64,meetings,O
64,who,O
64,are,O
64,part,O
64,of,O
64,this,O
64,support,O
64,project,O
64,and,O
65,SAP,O
65,FICO,O
65,team,O
65,in,O
65,scope.,O
65,Conducting,O
65,the,O
65,Core-Team,O
65,Training.,O
65,Configuring,O
65,new,O
65,payment,O
65,terms,O
65,Defined,O
65,new,O
65,payment,O
65,terms,O
65,as,O
65,per,O
65,the,O
65,business,O
65,requirements,O
65,for,O
65,Vendors.,O
65,Actively,O
66,involved,O
66,in,O
66,Table,O
66,maintenance,O
66,Preparing,O
66,the,O
66,Root,O
66,cause,O
66,"analysis,",O
66,Back,O
66,log,O
66,report,O
66,and,O
66,SLA,O
66,adherence,O
66,report,O
66,inputs,O
66,to,O
66,team,O
66,leader,O
66,from,O
66,time,O
66,to,O
66,time.,O
66,Supporting,O
67,the,O
67,end,O
67,users,O
67,while,O
67,running,O
67,the,O
67,Automatic,O
67,Payment,O
67,Program,O
67,Creating,O
67,new,O
67,Validations,O
67,and,O
67,Substitutions,O
67,for,O
67,posting,O
67,transactions,O
67,requirements.,O
67,Working,O
67,closely,O
67,with,O
67,all,O
67,members,O
67,of,O
67,the,O
68,team,O
68,to,O
68,clear,O
68,the,O
68,backlog,O
68,tickets.,O
68,Good,O
68,Exposure,O
68,towards,O
68,Ticketing,O
68,tool,O
68,Resolved,O
68,Automatic,O
68,payment,O
68,program,O
68,issues,O
68,/,O
68,bugs,O
68,in,O
68,implementing,O
68,SAP,O
68,OSS,O
68,Notes.,O
68,DOMAIN,O
68,EXPERIENCE:,O
69,Worked,O
69,under,O
69,Auditor,O
69,for,O
69,6,O
69,months,O
69,as,O
69,a,O
69,assistant,O
69,in,O
69,Tally,O
69,ERP,O
69,9.0,O
69,package.,O
69,SAP,Companies worked at
69,FICO,Companies worked at
69,-,O
69,March,O
69,2015,O
69,to,O
69,March,O
69,2017,O
69,Project,O
69,&,O
69,Role,O
70,Description:,O
70,Ford,O
70,India,O
70,Private,O
70,Limited,O
70,"manufactures,",O
70,"distributes,",O
70,and,O
70,exports,O
70,"cars,",O
70,"SUVs,",O
70,"sedans,",O
70,and,O
70,low,O
70,displacement,O
70,engines.,O
70,It,O
70,offers,O
70,total,O
70,"maintenance,",O
70,extended,O
70,"warranty,",O
70,scheduled,O
70,"service,",O
70,preferred,O
71,"insurance,",O
71,and,O
71,mobile,O
71,service,O
71,plans.,O
71,The,O
71,company,O
71,sells,O
71,its,O
71,products,O
71,through,O
71,dealers,O
71,to,O
71,"individuals,",O
71,fleet,O
71,organizations/rental,O
71,"companies,",O
71,"corporate,",O
71,embassy/consulates,O
71,and,O
71,"professionals,",O
71,and,O
71,government,O
71,organizations;,O
71,and,O
72,sales,O
72,and,O
72,service,O
72,outlets.,O
72,Roles,O
72,and,O
72,Responsibilities:,O
72,Exposure,O
72,towards,O
72,value,O
72,ASAP,O
72,methodology,O
72,Co-ordination,O
72,with,O
72,core,O
72,team,O
72,and,O
72,Preparation,O
72,of,O
72,Businesses,O
72,Blue,O
72,Print,O
72,for,O
72,the,O
72,complete,O
73,business,O
73,process.,O
73,Documented,O
73,in,O
73,AS,O
73,IS,O
73,&,O
73,TO,O
73,BE,O
73,document,O
73,Involved,O
73,in,O
73,WRICEF,O
73,elements,O
73,Involved,O
73,in,O
73,"positive,",O
73,negative,O
73,&,O
73,random,O
73,testing,O
73,Involved,O
73,in,O
73,data,O
73,upload,O
74,Involved,O
74,in,O
74,SAP,O
74,"customizing,",O
74,configuring,O
74,and,O
74,processing,O
74,the,O
74,Business,O
74,Transactions,O
74,in,O
74,Finance.,O
74,Configured,O
74,and,O
74,Customized,O
74,the,O
74,G/L,O
74,account,O
74,master,O
74,"records,",O
74,G/L,O
74,Account,O
74,groups,O
74,Define,O
74,field,O
75,status,O
75,variant.,O
75,Define,O
75,number,O
75,range,O
75,Expertise,O
75,on,O
75,data,O
75,uploading,O
75,tolls-LSMW,O
75,Create,O
75,and,O
75,Maintain,O
75,the,O
75,Master,O
75,Accounts,O
75,for,O
75,"GL,",O
75,Creating,O
75,vendors,O
75,and,O
75,customer,O
75,master,O
75,data,O
75,Configuration,O
76,of,O
76,automatic,O
76,payment,O
76,program,O
76,Exposure,O
76,on,O
76,writing,O
76,validation,O
76,and,O
76,substitution,O
76,rules,O
76,for,O
76,business,O
76,requirements,O
76,Project:,O
76,EDUCATION,O
76,B.com,Degree
76,Degree,College Name
76,College,College Name
76,-,O
76,"Machilipatnam,",O
76,Andhra,O
76,Pradesh,O
76,2014,Date
76,AG&SGS,College Name
77,Intermediate,College Name
77,College,College Name
77,2011,Date
77,Jyotirbindu,Name
77,Patnaik,Name
77,Associate,Profil
77,consultant,Profil
77,@SAP,O
77,labs,O
77,",",O
77,Bangalore,O
77,Karnataka,O
77,Bengaluru,Location
77,",",O
77,Karnataka,O
77,-,O
77,Email,O
77,me,O
77,on,O
77,Indeed:,O
77,indeed.com/r/Jyotirbindu-,Email Address
77,Patnaik/77e3ceda47fbb7e4,Email Address
77,-,O
77,Experienced,O
77,incident,O
78,and,O
78,change,O
78,coordinator,O
78,and,O
78,strongly,O
78,skilled,O
78,and,O
78,dedicated,O
78,ITIL,O
78,Expert,O
78,with,O
78,a,O
78,superior,O
78,work,O
78,ethic,O
78,and,O
78,management,O
78,satisfaction,O
78,record.,O
78,Widely,O
78,and,O
78,deeply,O
78,knowledgeable,O
78,in,O
78,all,O
79,aspects,O
79,of,O
79,ITIL,O
79,management,O
79,and,O
79,coordination.,O
79,Adept,O
79,multitasker,O
79,able,O
79,to,O
79,deal,O
79,a,O
79,very,O
79,high,O
79,priority,O
79,complex,O
79,situations,O
79,with,O
79,accuracy,O
79,and,O
79,professionalism.,O
79,Willing,O
79,to,O
79,relocate,O
79,to:,O
80,"Bangalore,",O
80,Karnataka,O
80,WORK,O
80,EXPERIENCE,O
80,Associate,Profil
80,consultant,Profil
80,Sap,Companies worked at
80,labs,Companies worked at
80,Incident,O
80,and,O
80,change,O
80,management,O
80,"coordinator,",O
80,dealing,O
80,with,O
80,the,O
80,escalation,O
80,process,O
80,of,O
80,company,O
80,products.,O
80,Notifying,O
80,the,O
80,customer,O
80,as,O
81,well,O
81,as,O
81,stake,O
81,holders,O
81,regarding,O
81,the,O
81,on,O
81,going,O
81,issue,O
81,as,O
81,well,O
81,as,O
81,helping,O
81,problem,O
81,management,O
81,team,O
81,to,O
81,provide,O
81,RCA.,O
81,Associate,Profil
81,consultant,Profil
81,Sap,Companies worked at
81,labs,Companies worked at
81,-,O
81,Joining,O
82,date,O
82,from:,O
82,January,O
82,"25,",O
82,2017,O
82,Profil:,O
82,Associate,O
82,Consultant,O
82,Company:,O
82,SAP,O
82,on,O
82,the,O
82,payroll,O
82,of,O
82,Bristlecone,O
82,India,O
82,LTD.,O
82,Roles,O
82,and,O
82,responsibilities:,O
82,-,O
82,Incident,O
82,Coordinator:,O
82,1.,O
82,Following,O
83,the,O
83,escalation,O
83,process,O
83,and,O
83,handling,O
83,the,O
83,high,O
83,priority,O
83,incidents,O
83,by,O
83,initiating,O
83,the,O
83,troubleshooting,O
83,call,O
83,and,O
83,driving,O
83,the,O
83,entire,O
83,call,O
83,till,O
83,the,O
83,issue,O
83,gets,O
83,resolve.,O
83,2.,O
84,Capturing,O
84,the,O
84,entire,O
84,chronological,O
84,order,O
84,to,O
84,provide,O
84,the,O
84,RCA,O
84,for,O
84,the,O
84,unplanned,O
84,downtimes.,O
84,3.,O
84,As,O
84,an,O
84,incident,O
84,"coordinator,",O
84,I,O
84,was,O
84,informing,O
84,the,O
84,internal,O
84,stakeholders,O
84,regarding,O
85,the,O
85,unplanned,O
85,downtimes/high,O
85,priority,O
85,issue,O
85,by,O
85,sending,O
85,the,O
85,notifications,O
85,periodically.,O
85,4.,O
85,Post,O
85,handling,O
85,the,O
85,issue,O
85,we,O
85,were,O
85,updating,O
85,the,O
85,MTTR,O
85,and,O
85,monthly,O
85,outage,O
85,tracker,O
85,to,O
86,have,O
86,a,O
86,clear,O
86,records,O
86,of,O
86,unplanned,O
86,downtimes.,O
86,5.,O
86,Monitoring,O
86,the,O
86,tools,O
86,like,O
86,"Catchpoint,",O
86,"Pingdom,",O
86,CSS,O
86,for,O
86,quick,O
86,find,O
86,of,O
86,availability,O
86,alerts,O
86,and,O
86,trying,O
86,to,O
86,troubleshoot,O
87,by,O
87,initial,O
87,analysis,O
87,ASAP.,O
87,6.,O
87,Preparing,O
87,the,O
87,documents,O
87,for,O
87,all,O
87,the,O
87,new,O
87,process,O
87,and,O
87,update,O
87,it,O
87,as,O
87,per,O
87,its,O
87,new,O
87,changes.,O
87,7.,O
87,Providing,O
87,the,O
87,reports,O
88,KPI/Availability/IRT-MPT,O
88,on,O
88,weekly,O
88,and,O
88,monthly,O
88,basis,O
88,to,O
88,the,O
88,management,O
88,to,O
88,minimize,O
88,the,O
88,number,O
88,incidents.,O
88,8.,O
88,I,O
88,was,O
88,analyzing,O
88,regarding,O
88,the,O
88,number,O
88,of,O
88,incidents,O
88,and,O
88,alerts,O
89,"received,",O
89,and,O
89,providing,O
89,the,O
89,entire,O
89,captured,O
89,details,O
89,to,O
89,management,O
89,for,O
89,further,O
89,process,O
89,to,O
89,reduce,O
89,the,O
89,incidents,O
89,and,O
89,alerts.,O
89,https://www.indeed.com/r/Jyotirbindu-Patnaik/77e3ceda47fbb7e4?isid=rex-download&ikw=download-top&co=IN,O
89,https://www.indeed.com/r/Jyotirbindu-Patnaik/77e3ceda47fbb7e4?isid=rex-download&ikw=download-top&co=IN,O
89,Change,O
89,Coordinator:,O
89,9.,O
89,As,O
89,a,O
90,"change,",O
90,Coordinator,O
90,was,O
90,handling,O
90,the,O
90,Entire,O
90,change,O
90,management,O
90,process,O
90,and,O
90,validating,O
90,the,O
90,Change,O
90,requests,O
90,to,O
90,get,O
90,the,O
90,CAB,O
90,approvals.,O
90,10.,O
90,Providing,O
90,the,O
90,KPI,O
90,report,O
90,for,O
91,the,O
91,change,O
91,process.,O
91,11.,O
91,Driving,O
91,the,O
91,CAB,O
91,meeting,O
91,and,O
91,KPI,O
91,meeting.,O
91,Projects:,O
91,-,O
91,I,O
91,was,O
91,working,O
91,for,O
91,"Cloud	O
for	O
customer",O
91,and,O
91,"Business	O
by	O
design",O
91,project,O
91,in,O
91,SAP.,O
91,Achievements:,O
91,-,O
92,1.,O
92,I,O
92,have,O
92,received,O
92,management,O
92,appreciation,O
92,note,O
92,for,O
92,handling,O
92,the,O
92,change,O
92,management,O
92,process,O
92,in,O
92,a,O
92,proficient,O
92,way.,O
92,2.,O
92,Team,O
92,Lead,O
92,appreciated,O
92,for,O
92,maintaining,O
92,the,O
92,documents,O
93,and,O
93,PPT's,O
93,as,O
93,updated.,O
93,EDUCATION,O
93,B.,Degree
93,Tech,Degree
93,in,Degree
93,Electronics,Degree
93,and,Degree
93,Communication,Degree
93,Biju,College Name
93,Patnaik,College Name
93,University,College Name
93,-,O
93,"Rayagada,",O
93,Orissa,O
93,2016,O
93,SKILLS,O
93,ITIL,Skills
93,foundation,Skills
93,Karthihayini,Name
93,C,Name
93,Systems,Profil
93,Engineer,Profil
94,-,O
94,Infosys,Companies worked at
94,Limited,Companies worked at
94,Rajapalaiyam,Location
94,",",O
94,Tamil,O
94,Nadu,O
94,-,O
94,Email,O
94,me,O
94,on,O
94,Indeed:,O
94,indeed.com/r/Karthihayini-,Email Address
94,C/627254c443836b3c,Email Address
94,To,O
94,be,O
94,a,O
94,part,O
94,of,O
94,challenging,O
94,"team,",O
94,which,O
94,works,O
94,for,O
94,the,O
95,growth,O
95,of,O
95,an,O
95,"organization,",O
95,explores,O
95,my,O
95,potential,O
95,and,O
95,provides,O
95,me,O
95,an,O
95,opportunity,O
95,to,O
95,enhance,O
95,my,O
95,knowledge,O
95,and,O
95,to,O
95,be,O
95,an,O
95,asset,O
95,of,O
95,the,O
95,company.,O
95,Willing,O
96,to,O
96,relocate:,O
96,Anywhere,O
96,WORK,O
96,EXPERIENCE,O
96,Systems,Profil
96,Engineer,Profil
96,Infosys,Companies worked at
96,Limited,Companies worked at
96,-,O
96,"Chennai,",O
96,Tamil,O
96,Nadu,O
96,-,O
96,December,O
96,2016,O
96,to,O
96,Present,O
96,Trainee,O
96,Infosys,Companies worked at
96,Limited,Companies worked at
96,-,O
96,"Mysore,",O
96,Karnataka,O
96,-,O
97,June,O
97,2016,O
97,to,O
97,November,O
97,2016,O
97,Client:,O
97,Renault,O
97,Project,O
97,Details:,O
97,Trained,O
97,in,O
97,.Net,O
97,technology.,O
97,Handled,O
97,VB,O
97,part,O
97,of,O
97,the,O
97,application,O
97,which,O
97,has,O
97,mainframe,O
97,as,O
97,backend,O
97,and,O
98,Visual,O
98,basic,O
98,as,O
98,the,O
98,front,O
98,end,O
98,with,O
98,annuaire,O
98,service,O
98,as,O
98,the,O
98,medium,O
98,between,O
98,mainframe,O
98,and,O
98,VB.,O
98,Took,O
98,care,O
98,of,O
98,site,O
98,creation,O
98,in,O
98,the,O
98,Share,O
98,Point,O
99,technology.,O
99,Experienced,O
99,in,O
99,using,O
99,"SmartSVN,",O
99,"TortoiseSVN,",O
99,DB,O
99,Visualiser.,O
99,EDUCATION,O
99,B,Degree
99,E,Degree
99,in,Degree
99,Production,Degree
99,Engineering,Degree
99,Velammal,College Name
99,Engineering,College Name
99,College,College Name
99,-,O
99,"Chennai,",O
99,Tamil,O
99,Nadu,O
99,2016,O
99,Tamil,College Name
99,Nadu,College Name
99,Board,College Name
100,Of,College Name
100,Education,College Name
100,-,O
100,Rajapalaiyam,Location
100,",",O
100,Tamil,O
100,Nadu,O
100,2012,O
100,Education,O
100,Hr.,College Name
100,Sec.,College Name
100,School,College Name
100,2010,O
100,https://www.indeed.com/r/Karthihayini-C/627254c443836b3c?isid=rex-download&ikw=download-top&co=IN,O
100,https://www.indeed.com/r/Karthihayini-C/627254c443836b3c?isid=rex-download&ikw=download-top&co=IN,O
100,SKILLS,O
100,Destructive,Skills
100,Testing,Skills
100,Less,Skills
100,than,Skills
100,1,Skills
100,"year,",Skills
100,FORGE,Skills
100,Less,Skills
100,than,Skills
101,1,Skills
101,"year,",Skills
101,Non-Destructive,Skills
101,Less,Skills
101,than,Skills
101,1,Skills
101,"year,",Skills
101,Non-Destructive,Skills
101,Testing,Skills
101,Less,Skills
101,than,Skills
101,1,Skills
101,"year,",Skills
101,quality,Skills
101,control,Skills
101,Less,Skills
101,than,Skills
101,1,Skills
101,year,Skills
101,ADDITIONAL,O
101,INFORMATION,O
101,AREAS,O
101,OF,O
101,INTEREST,O
101,1.,O
102,Strength,O
102,of,O
102,materials,O
102,2.,O
102,Engineering,O
102,statistics,O
102,and,O
102,quality,O
102,control,O
102,INDUSTRIAL,O
102,VISITS,O
102,BAY,O
102,"FORGE,",O
102,Madurantakam,O
102,ASHOK,O
102,"LEYLAN,",O
102,Ennore,O
102,"CARBORUNDUM,",O
102,Thiruvottiyur,O
102,"BONFIGLIOLI,",O
102,Thirumudivakkam,O
102,IN-PLANT,O
102,TRAININGS,O
102,&,O
102,WORKSHOPS,O
103,Attended,O
103,in-plant,O
103,training,O
103,on,O
103,security,O
103,division,O
103,at,O
103,"Minda	O
Corporation	O
Limited,",O
103,Chennai.,O
103,Attended,O
103,in-plant,O
103,training,O
103,in,O
103,"BHEL,",O
103,Ranipet.,O
103,Attended,O
103,workshop,O
103,on,O
103,"Aero	O
Modeling",O
103,conducted,O
103,at,O
103,Consto,O
103,UAV,O
103,Technologies,O
103,Attended,O
104,workshop,O
104,on,O
104,"Non-Destructive	O
Testing",O
104,conducted,O
104,at,O
104,Velammal,O
104,engineering,O
104,"College,",O
104,Chennai.,O
104,PERSONAL,O
104,QUALIFICATIONS:,O
104,Ability,Skills
104,quick,Skills
104,grasp,Skills
104,the,Skills
104,concepts,Skills
104,Flexible,Skills
104,Hard,Skills
104,working,Skills
104,Consistent,Skills
104,Karthik,Name
104,GV,Name
104,Architect,Profil
104,-,O
104,Microsoft,Companies worked at
105,India,Companies worked at
105,Hyderabad,Location
105,",",O
105,Telangana,O
105,-,O
105,Email,O
105,me,O
105,on,O
105,Indeed:,O
105,indeed.com/r/Karthik-GV/1961c4eff806e6f4,O
105,Willing,O
105,to,O
105,relocate,O
105,to:,O
105,"hyderbad,",O
105,Telangana,O
105,WORK,O
105,EXPERIENCE,O
105,Architect,Profil
105,Microsoft,Companies worked at
105,India,Companies worked at
105,-,O
105,Hyderabad,Location
105,",",O
105,Telangana,O
106,-,O
106,February,O
106,2005,O
106,to,O
106,Present,O
106,DevOps,O
106,-,O
106,One,O
106,of,O
106,the,O
106,key,O
106,members,O
106,of,O
106,the,O
106,DevOps,O
106,team,O
106,in,O
106,the,O
106,Enterprise,O
106,Services,O
106,Global,O
106,DevOps,O
106,program.,O
106,Readiness,O
106,-,O
107,Provide,O
107,DevOps,O
107,readiness,O
107,to,O
107,the,O
107,end,O
107,customer.,O
107,Sr.,O
107,Program,O
107,Manager,O
107,Microsoft,Companies worked at
107,India,Companies worked at
107,-,O
107,March,O
107,2016,O
107,to,O
107,January,O
107,2018,Date
107,Key,O
107,Projects,O
107,-,O
107,Aurora,O
107,BI,O
107,"SAP,",O
107,ES,O
108,"Analytics,",O
108,BI,O
108,as,O
108,a,O
108,"Service,",O
108,Service,O
108,Center,O
108,"BI,",O
108,Premier,O
108,services,O
108,PSR,O
108,I,O
108,am,O
108,accountable,O
108,for,O
108,implementing,O
108,a,O
108,unified,O
108,analytical,O
108,platform,O
108,for,O
108,the,O
108,entire,O
108,Enterprise,O
108,Services,O
109,business,O
109,~$6,O
109,billion,O
109,in,O
109,Microsoft.,O
109,This,O
109,allows,O
109,the,O
109,services,O
109,business,O
109,to,O
109,strategize,O
109,and,O
109,take,O
109,key,O
109,operational,O
109,decisions,O
109,during,O
109,the,O
109,monthly,O
109,and,O
109,quarterly,O
109,business,O
109,reviews,O
109,with,O
110,the,O
110,Leadership,O
110,Team.,O
110,Key,O
110,Responsibilities,O
110,Product,O
110,Owner,O
110,-,O
110,Manage,O
110,&,O
110,prioritize,O
110,product,O
110,backlog.,O
110,Evangelize,O
110,product,O
110,feature,O
110,with,O
110,other,O
110,teams,O
110,and,O
110,enable,O
110,more,O
110,product,O
110,adoption.,O
110,Product,O
111,Roadmap,O
111,-,O
111,Prepare,O
111,roadmap,O
111,for,O
111,the,O
111,product,O
111,for,O
111,the,O
111,upcoming,O
111,fiscal,O
111,year.,O
111,Sprint,O
111,Planning,O
111,&,O
111,monitoring,O
111,-,O
111,"Scoping,",O
111,resource,O
111,levelling,O
111,/,O
111,smoothing,O
111,Stakeholder,O
111,management,O
111,-,O
112,Manage,O
112,key,O
112,business,O
112,"stakeholders,",O
112,get,O
112,/,O
112,set,O
112,expectations,O
112,and,O
112,manage,O
112,communication.,O
112,Risk,O
112,management,O
112,&,O
112,mitigation,O
112,Co-ordinate,O
112,cross,O
112,functional,O
112,teams,O
112,for,O
112,product,O
112,releases,O
112,Product,O
112,Retirement,O
112,-,O
113,Plan,O
113,and,O
113,manage,O
113,existing,O
113,product,O
113,"retirement,",O
113,"interact,",O
113,communicate,O
113,with,O
113,all,O
113,downstream,O
113,systems,O
113,to,O
113,ensure,O
113,product,O
113,retirement,O
113,and,O
113,replacement,O
113,is,O
113,smooth.,O
113,Product,O
113,migration,O
113,-,O
113,Retire,O
113,Informatica,O
114,and,O
114,migrate,O
114,to,O
114,Azure,O
114,Data,O
114,Factory,O
114,for,O
114,ETL,O
114,process.,O
114,Compliance,O
114,Management,O
114,?,O
114,Global,O
114,Data,O
114,Protection,O
114,Regulation,O
114,GDPR,O
114,-,O
114,"Analyze,",O
114,estimation,O
114,and,O
114,planning,O
114,for,O
114,the,O
114,BI,O
115,group.,O
115,Key,O
115,Skills,O
115,-,O
115,Microsoft,O
115,Azure,O
115,SQL,O
115,"DW,",O
115,Azure,O
115,Data,O
115,"Factory,",O
115,SQL,O
115,Server,O
115,"2016,",O
115,Power,O
115,BI,O
115,"dashboard,",O
115,Rest,O
115,API,O
115,https://www.indeed.com/r/Karthik-GV/1961c4eff806e6f4?isid=rex-download&ikw=download-top&co=IN,O
115,Methodology,O
115,-,O
115,Agile,O
115,model,O
115,Architect,Profil
116,Microsoft,Companies worked at
116,India,Companies worked at
116,-,O
116,Hyderabad,Location
116,",",O
116,Telangana,O
116,-,O
116,September,O
116,2013,O
116,to,O
116,March,O
116,2016,O
116,"McKesson,",O
116,Singapore,O
116,Provident,O
116,"Fund,",O
116,SSE,O
116,Home,O
116,Services,O
116,Key,O
116,Responsibilities,O
116,Delivery,O
116,Management,O
116,-,O
116,Provide,O
117,technical,O
117,leadership,O
117,and,O
117,strategic,O
117,direction,O
117,to,O
117,the,O
117,testing,O
117,organization,O
117,and,O
117,project,O
117,delivery,O
117,team.,O
117,Presales,O
117,-,O
117,Closely,O
117,interact,O
117,with,O
117,customer,O
117,&,O
117,pre-sales,O
117,"team,",O
117,response,O
117,to,O
117,"RFP,",O
118,Test,O
118,estimates,O
118,and,O
118,prepare,O
118,Statement,O
118,of,O
118,Work.,O
118,Won,O
118,multiple,O
118,test,O
118,only,O
118,engagements,O
118,from,O
118,"CEE,",O
118,"LATAM,",O
118,India,O
118,region,O
118,Test,O
118,Strategy,O
118,&,O
118,Test,O
118,Plan,O
118,development,O
118,&,O
118,review,O
119,for,O
119,test,O
119,only,O
119,engagements.,O
119,Test,O
119,Consulting,O
119,Services,O
119,-,O
119,Worked,O
119,with,O
119,the,O
119,UK,O
119,based,O
119,customer,O
119,"SSE	O
Home	O
Services",O
119,to,O
119,provide,O
119,test,O
119,consultancy,O
119,and,O
119,technical,O
119,guidance,O
119,to,O
119,the,O
119,offshore,O
120,TCS,O
120,Kolkata,O
120,team.,O
120,Test,O
120,Processes,O
120,-,O
120,Defined,O
120,process,O
120,steps,O
120,and,O
120,quality,O
120,gates,O
120,for,O
120,test,O
120,only,O
120,engagements,O
120,at,O
120,organization,O
120,level.,O
120,Quality,O
120,Analysis,O
120,-,O
120,Analysis,O
120,of,O
120,trends,O
121,in,O
121,"testing,",O
121,identify,O
121,best,O
121,"practices,",O
121,improvement,O
121,areas.,O
121,I,O
121,have,O
121,prepared,O
121,checklist,O
121,for,O
121,presales,O
121,&,O
121,delivery,O
121,team,O
121,that,O
121,reduced,O
121,the,O
121,effort,O
121,and,O
121,cost,O
121,of,O
121,review,O
121,and,O
122,lead,O
122,to,O
122,faster,O
122,turnover,O
122,to,O
122,the,O
122,customer.,O
122,Project,O
122,Recovery,O
122,Team,O
122,-,O
122,I,O
122,am,O
122,one,O
122,the,O
122,key,O
122,members,O
122,in,O
122,the,O
122,project,O
122,recovery,O
122,team.,O
122,I,O
122,work,O
122,closely,O
123,with,O
123,the,O
123,project,O
123,team,O
123,and,O
123,leadership,O
123,to,O
123,ensure,O
123,that,O
123,the,O
123,project,O
123,is,O
123,recovered,O
123,successfully.,O
123,I,O
123,have,O
123,successfully,O
123,recovered,O
123,3,O
123,critical,O
123,project,O
123,with,O
123,high,O
123,quality.,O
123,In,O
124,the,O
124,current,O
124,recovery,O
124,"project,",O
124,I,O
124,have,O
124,managed,O
124,a,O
124,team,O
124,size,O
124,of,O
124,103,O
124,team,O
124,members.,O
124,Project,O
124,Delivery,O
124,review-,O
124,As,O
124,a,O
124,part,O
124,of,O
124,Technical,O
124,Quality,O
124,Assurance,O
124,"TQA,",O
125,I,O
125,am,O
125,the,O
125,quality,O
125,gatekeeper,O
125,for,O
125,all,O
125,dashboard,O
125,projects,O
125,~30,O
125,projects,O
125,within,O
125,Microsoft,O
125,Global,O
125,Delivery.,O
125,All,O
125,test,O
125,"artifacts,",O
125,test,O
125,"approach,",O
125,test,O
125,processes,O
125,are,O
125,reviewed,O
125,and,O
126,signed,O
126,off,O
126,during,O
126,TQA,O
126,review.,O
126,Key,O
126,Skills,O
126,Sr,Profil
126,consultant,Profil
126,Microsoft,Companies worked at
126,India,Companies worked at
126,-,O
126,Hyderabad,Location
126,",",O
126,Telangana,O
126,-,O
126,June,O
126,2008,O
126,to,O
126,March,O
126,2016,O
126,Sr,Profil
126,Test,Profil
126,Engineer,Profil
126,Microsoft,Companies worked at
127,India,Companies worked at
127,-,O
127,Hyderabad,Location
127,",",O
127,Telangana,O
127,-,O
127,February,O
127,2005,O
127,to,O
127,June,O
127,2008,O
127,"2013,",O
127,SQL,O
127,Server,O
127,"2014,",O
127,Test,O
127,automation,O
127,using,O
127,Coded,O
127,"UI,",O
127,Selenium.,O
127,EDUCATION,O
127,PGDBM,Degree
127,Narsee,College Name
127,Monjee,College Name
128,Institute,College Name
128,of,College Name
128,Management,College Name
128,Studies,College Name
128,2017,O
128,to,O
128,2018,Date
128,SKILLS,O
128,Program,Skills
128,Management,Skills
128,2,Skills
128,"years,",Skills
128,Product,Skills
128,Management,Skills
128,2,Skills
128,"years,",Skills
128,Quality,Skills
128,Assurance,Skills
128,10+,Skills
128,"years,",Skills
128,Business,Skills
