,Sentence_#,Word,Tag
1250,56,existing,O
1251,56,client,O
1252,56,website.,O
1253,57,The,O
1254,57,client,O
1255,57,website,O
1256,57,was,O
1257,57,designed,O
1258,57,on,O
1259,57,Java,O
1260,57,Server,O
1261,57,Pages,O
1262,57,JSP,O
1263,57,and,O
1264,57,our,O
1265,57,aim,O
1266,57,was,O
1267,57,to,O
1268,57,change,O
1269,57,it,O
1270,57,into,O
1271,57,a,O
1272,57,more,O
1273,57,dynamic,O
1274,57,web,O
1275,57,page,O
1276,57,using,O
1277,57,Adobe,O
1278,57,Flex.,O
1279,58,At,O
1280,58,first,O
1281,58,we,O
1282,58,changed,O
1283,58,the,O
1284,58,home,O
1285,58,page,O
1286,58,screen,O
1287,58,of,O
1288,58,the,O
1289,58,client,O
1290,58,website.,O
1291,59,After,O
1292,59,the,O
1293,59,successful,O
1294,59,completion,O
1295,59,of,O
1296,59,that,O
1297,59,we,O
1298,59,incorporated,O
1299,59,flex,O
1300,59,in,O
1301,59,to,O
1302,59,the,O
1303,59,account,O
1304,59,section,O
1305,59,also.,O
1306,60,This,O
1307,60,data,O
1308,60,which,O
1309,60,is,O
1310,60,obtained,O
1311,60,from,O
1312,60,DataBase,O
1313,60,is,O
1314,60,taken,O
1315,60,by,O
1316,60,the,O
1317,60,flex,O
1318,60,using,O
1319,60,a,O
1320,60,remote,O
1321,60,procedure,O
1322,60,call,O
1323,60,and,O
1324,60,the,O
1325,60,data,O
1326,60,is,O
1327,60,shown,O
1328,60,to,O
1329,60,the,O
1330,60,user.,O
1331,61,With,O
1332,61,the,O
1333,61,use,O
1334,61,of,O
1335,61,Advanced,O
1336,61,Data,O
1337,61,"Grids,",O
1338,61,Chartsincluding,O
1339,61,Bar,O
1340,61,and,O
1341,61,Pie,O
1342,61,Charts,O
1343,61,the,O
1344,61,site,O
1345,61,increased,O
1346,61,the,O
1347,61,readability,O
1348,61,and,O
1349,61,understandability,O
1350,61,of,O
1351,61,the,O
1352,61,users,O
1353,61,who,O
1354,61,were,O
1355,61,previously,O
1356,61,using,O
1357,61,the,O
1358,61,pages,O
1359,61,on,O
1360,61,java,O
1361,61,server,O
1362,61,pages.,O
1363,62,This,O
1364,62,site,O
1365,62,developed,O
1366,62,by,O
1367,62,us,O
1368,62,won,O
1369,62,the,O
1370,62,IMC,O
1371,62,Interactive,O
1372,62,Media,O
1373,62,Council's,O
1374,62,outstanding,O
1375,62,achievement,O
1376,62,award,O
1377,62,in,O
1378,62,Financial,O
1379,62,information.,O
1380,63,The,O
1381,63,judge,O
1382,63,evaluate,O
1383,63,website,O
1384,63,based,O
1385,63,on,O
1386,63,5,YEARS_OF_EXPERIENCE
1387,63,criteria,O
1388,63,"Design,",O
1389,63,"Content,",O
1390,63,Feature,O
1391,63,"Functionality,",O
1392,63,Usability,O
1393,63,and,O
1394,63,Standard,O
1395,63,Compliance.,O
1396,64,Our,O
1397,64,website,O
1398,64,scored,O
1399,64,475,O
1400,64,out,O
1401,64,of,O
1402,64,a,O
1403,64,maximum,O
1404,64,of,O
1405,64,500,O
1406,64,points.,O
1407,65,Responsibilities,O
1408,65,"Development,",O
1409,65,Testing,O
1410,65,and,O
1411,65,support.,O
1412,66,Software,O
1413,66,Used,O
1414,66,"Java,",O
1415,66,Adobe,O
1416,66,Flex,O
1417,66,https://www.indeed.com/r/Ijas-Nizamuddin/6748d77f76f94eed?isid=rex-download&ikw=download-top&co=IN,O
1418,66,https://www.indeed.com/r/Ijas-Nizamuddin/6748d77f76f94eed?isid=rex-download&ikw=download-top&co=IN,O
1419,66,Framework,O
1420,66,"Springs,",O
1421,66,MVC,O
1422,66,Associate,PROFIL
1423,66,Consultant,PROFIL
1424,66,Oracle,COMPANIES_WORKED_AT
1425,66,Corporation,COMPANIES_WORKED_AT
1426,66,"Bangalore,",O
1427,66,Karnataka,O
1428,66,February,O
1429,66,2010,DATE
1430,66,to,O
1431,66,April,O
1432,66,2010,DATE
1433,66,Description,O
1434,66,Development,O
1435,66,of,O
1436,66,Basel,O
1437,66,II,O
1438,66,"Application,",O
1439,66,Basel,O
1440,66,II,O
1441,66,is,O
1442,66,the,O
1443,66,second,O
1444,66,of,O
1445,66,the,O
1446,66,Basel,O
1447,66,"Accords,",O
1448,66,which,O
1449,66,are,O
1450,66,recommendations,O
1451,66,on,O
1452,66,banking,O
1453,66,laws,O
1454,66,and,O
1455,66,regulations,O
1456,66,issued,O
1457,66,by,O
1458,66,the,O
1459,66,Basel,O
1460,66,Committee,O
1461,66,on,O
1462,66,Banking,O
1463,66,Supervision.,O
1464,67,The,O
1465,67,purpose,O
1466,67,of,O
1467,67,Basel,O
1468,67,"II,",O
1469,67,which,O
1470,67,was,O
1471,67,initially,O
1472,67,published,O
1473,67,in,O
1474,67,June,O
1475,67,"2004,",O
1476,67,is,O
1477,67,to,O
1478,67,create,O
1479,67,an,O
1480,67,international,O
1481,67,standard,O
1482,67,that,O
1483,67,banking,O
1484,67,regulators,O
1485,67,can,O
1486,67,use,O
1487,67,when,O
1488,67,creating,O
1489,67,regulations,O
1490,67,about,O
1491,67,how,O
1492,67,much,O
1493,67,capital,O
1494,67,banks,O
1495,67,need,O
1496,67,to,O
1497,67,put,O
1498,67,aside,O
1499,67,to,O
1500,67,guard,O
1501,67,against,O
1502,67,the,O
1503,67,types,O
1504,67,of,O
1505,67,financial,O
1506,67,and,O
1507,67,operational,O
1508,67,risks,O
1509,67,banks,O
1510,67,face.,O
1511,68,In,O
1512,68,"practice,",O
1513,68,Basel,O
1514,68,II,O
1515,68,attempts,O
1516,68,to,O
1517,68,accomplish,O
1518,68,this,O
1519,68,by,O
1520,68,setting,O
1521,68,up,O
1522,68,rigorous,O
1523,68,risk,O
1524,68,and,O
1525,68,capital,O
1526,68,management,O
1527,68,requirements,O
1528,68,designed,O
1529,68,to,O
1530,68,ensure,O
1531,68,that,O
1532,68,a,O
1533,68,bank,O
1534,68,holds,O
1535,68,capital,O
1536,68,reserves,O
1537,68,appropriate,O
1538,68,to,O
1539,68,the,O
1540,68,risk,O
1541,68,the,O
1542,68,bank,O
1543,68,exposes,O
1544,68,itself,O
1545,68,to,O
1546,68,through,O
1547,68,its,O
1548,68,lending,O
1549,68,and,O
1550,68,investment,O
1551,68,practices.,O
1552,69,The,O
1553,69,New,O
1554,69,Accord,O
1555,69,includes,O
1556,69,several,O
1557,69,methodologies,O
1558,69,for,O
1559,69,determining,O
1560,69,a,O
1561,69,bank's,O
1562,69,risk-based,O
1563,69,capital,O
1564,69,requirements,O
1565,69,for,O
1566,69,"credit,",O
1567,69,market,O
1568,69,and,O
1569,69,operational,O
1570,69,risk.,O
1571,70,For,O
1572,70,Risk,O
1573,70,Based,O
1574,70,Capital,O
1575,70,"RBC,",O
1576,70,Credit,O
1577,70,Usage,O
1578,70,CU,O
1579,70,and,O
1580,70,Stress,O
1581,70,Test,O
1582,70,"ST,",O
1583,70,the,O
1584,70,methodologies,O
1585,70,that,O
1586,70,will,O
1587,70,be,O
1588,70,used,O
1589,70,for,O
1590,70,repo,O
1591,70,style,O
1592,70,transactions,O
1593,70,are,O
1594,70,Simple,O
1595,70,VaR,O
1596,70,if,O
1597,70,the,O
1598,70,collateral,O
1599,70,is,O
1600,70,eligible.,O
1601,71,If,O
1602,71,the,O
1603,71,collateral,O
1604,71,is,O
1605,71,ineligible,O
1606,71,then,O
1607,71,the,O
1608,71,Wholesale,O
1609,71,loan,O
1610,71,approach,O
1611,71,will,O
1612,71,be,O
1613,71,utilized,O
1614,71,or,O
1615,71,the,O
1616,71,collateral,O
1617,71,will,O
1618,71,be,O
1619,71,reduced,O
1620,71,to,O
1621,71,zero,O
1622,71,in,O
1623,71,the,O
1624,71,Simple,O
1625,71,VaR.,O
1626,72,Roles,O
1627,72,and,O
1628,72,Responsibilities,O
1629,72,"Development,",O
1630,72,Testing,O
1631,72,and,O
1632,72,support.,O
1633,73,Software,O
1634,73,Used,O
1635,73,Oracle,O
1636,73,9i,O
1637,73,OTHER,O
1638,73,PROJECTS,O
1639,73,AND,O
1640,73,REAL,O
1641,73,TIME,O
1642,73,TRAINING,O
1643,73,RTRMRailway,O
1644,73,Ticketing,O
1645,73,System,O
1646,73,Through,O
1647,73,Mobile,O
1648,73,A,O
1649,73,mobile,O
1650,73,based,O
1651,73,real,O
1652,73,time,O
1653,73,application,O
1654,73,with,O
1655,73,many,O
1656,73,exciting,O
1657,73,features,O
1658,73,like,O
1659,73,checking,O
1660,73,pnr,O
1661,73,"status,",O
1662,73,train,O
1663,73,"availability,",O
1664,73,trains,O
1665,73,between,O
1666,73,stations,O
1667,73,etc.,O
1668,74,This,O
1669,74,application,O
1670,74,was,O
1671,74,done,O
1672,74,in,O
1673,74,j2me,O
1674,74,and,O
1675,74,it,O
1676,74,uses,O
1677,74,weblogic,O
1678,74,as,O
1679,74,server,O
1680,74,and,O
1681,74,MSSQL,O
1682,74,as,O
1683,74,the,O
1684,74,database.,O
1685,75,Undergone,O
1686,75,a,O
1687,75,mandatory,O
1688,75,Training,O
1689,75,on,O
1690,75,Finance,O
1691,75,By,O
1692,75,Oracle,COMPANIES_WORKED_AT
1693,75,Corporation,COMPANIES_WORKED_AT
1694,75,EDUCATION,O
1695,75,Birla,COLLEGE_NAME
1696,75,Institute,COLLEGE_NAME
1697,75,Of,COLLEGE_NAME
1698,75,Technology,COLLEGE_NAME
1699,75,"Pilani,",O
1700,75,Rajasthan,O
1701,75,Bachelor,DEGREE
1702,75,of,DEGREE
1703,75,Technology,DEGREE
1704,75,in,DEGREE
1705,75,Computer,DEGREE
1706,75,Science,DEGREE
1707,75,University,COLLEGE_NAME
1708,75,College,COLLEGE_NAME
1709,75,Of,COLLEGE_NAME
1710,75,Engineering,COLLEGE_NAME
1711,75,",",O
1712,75,University,O
1713,75,Of,O
1714,75,Kerala,O
1715,75,2005,DATE
1716,75,to,O
1717,75,ADDITIONAL,O
1718,75,INFORMATION,O
1719,75,SKILL,O
1720,75,SET,O
1721,75,Languages,SKILLS
1722,75,Core,SKILLS
1723,75,Java,SKILLS
1724,75,Front,SKILLS
1725,75,end/GUI,SKILLS
1726,75,Tools,SKILLS
1727,75,programming,SKILLS
1728,75,Adobe,SKILLS
1729,75,"Flex,",SKILLS
1730,75,GWT,SKILLS
1731,75,Database,SKILLS
1732,75,Oracle,SKILLS
1733,75,10g,SKILLS
1734,75,IDE,SKILLS
1735,75,"Eclipse,",SKILLS
1736,75,FlexBuilder,SKILLS
1737,75,FrameWorks,SKILLS
1738,75,"SpringBasics,",SKILLS
1739,75,MVC,SKILLS
1740,75,frame,SKILLS
1741,75,work,SKILLS
1742,75,Operating,SKILLS
1743,75,System,SKILLS
1744,75,"Windows,",SKILLS
1745,75,"Linux,",SKILLS
1746,75,Unix,SKILLS
1747,75,Imgeeyaul,NAME
1748,75,Ansari,NAME
1749,75,java,PROFIL
1750,75,developer,PROFIL
1751,75,Pune,LOCATION
1752,75,",",O
1753,75,Maharashtra,O
1754,75,Email,O
1755,75,me,O
1756,75,on,O
1757,75,Indeed,O
1758,75,indeed.com/r/Imgeeyaul-Ansari/a7be1cc43a434ac4,O
1759,75,Willing,O
1760,75,to,O
1761,75,relocate,O
1762,75,to,O
1763,75,Pune,LOCATION
1764,75,",",O
1765,75,Maharashtra,O
1766,75,WORK,O
1767,75,EXPERIENCE,O
1768,75,Application,PROFIL
1769,75,Developer,PROFIL
1770,75,Oracle,COMPANIES_WORKED_AT
1771,75,Financial,COMPANIES_WORKED_AT
1772,75,Software,COMPANIES_WORKED_AT
1773,75,Services,COMPANIES_WORKED_AT
1774,75,Pune,LOCATION
1775,75,",",O
1776,75,Maharashtra,O
1777,75,August,O
1778,75,to,O
1779,75,Present,O
1780,75,Wrote,O
1781,75,Services,O
1782,75,in,O
1783,75,java,O
1784,75,using,O
1785,75,data,O
1786,75,annotation,O
1787,75,which,O
1788,75,in,O
1789,75,turn,O
1790,75,were,O
1791,75,used,O
1792,75,for,O
1793,75,creating,O
1794,75,other,O
1795,75,files,O
1796,75,using,O
1797,75,code,O
1798,75,generation,O
1799,75,tool.,O
1800,76,Jar,O
1801,76,of,O
1802,76,services,O
1803,76,with,O
1804,76,related,O
1805,76,utility,O
1806,76,files,O
1807,76,such,O
1808,76,as,O
1809,76,DTOs,O
1810,76,are,O
1811,76,deployed,O
1812,76,on,O
1813,76,the,O
1814,76,Host,O
1815,76,side.,O
1816,77,Host,O
1817,77,side,O
1818,77,is,O
1819,77,hosted,O
1820,77,on,O
1821,77,Tomcat,O
1822,77,Server,O
1823,77,where,O
1824,77,proxy,O
1825,77,files,O
1826,77,are,O
1827,77,present.,O
1828,78,Created,O
1829,78,jsff,O
1830,78,page,O
1831,78,for,O
1832,78,"UI,",O
1833,78,and,O
1834,78,wrote,O
1835,78,"action,",O
1836,78,"helper,",O
1837,78,"assembler,",O
1838,78,backing,O
1839,78,bean,O
1840,78,for,O
1841,78,UI,O
1842,78,side,O
1843,78,business,O
1844,78,Logic,O
1845,78,made,O
1846,78,entries,O
1847,78,in,O
1848,78,"collectionAppModule,",O
1849,78,PageDef.,O
1850,79,Used,O
1851,79,ADF,O
1852,79,&,O
1853,79,MVC,O
1854,79,architecture,O
1855,79,for,O
1856,79,building,O
1857,79,application.,O
1858,80,Used,O
1859,80,JUnit,O
1860,80,for,O
1861,80,Testing,O
1862,80,"services,Algorithms.",O
1863,81,Also,O
1864,81,made,O
1865,81,test,O
1866,81,Suites,O
1867,81,For,O
1868,81,running,O
1869,81,multiple,O
1870,81,test,O
1871,81,case,O
1872,81,at,O
1873,81,one,O
1874,81,go.,O
1875,82,Used,O
1876,82,Eclipse,O
1877,82,Debugger,O
1878,82,for,O
1879,82,Fixing,O
1880,82,Service,O
1881,82,Related,O
1882,82,Jiras.,O
1883,83,Made,O
1884,83,Use,O
1885,83,of,O
1886,83,Hot,O
1887,83,Deployment,O
1888,83,for,O
1889,83,Fixing,O
1890,83,Ui,O
1891,83,related,O
1892,83,Bugs,O
1893,83,on,O
1894,83,UI,O
1895,83,side,O
1896,83,which,O
1897,83,was,O
1898,83,run,O
1899,83,on,O
1900,83,Weblogic,O
1901,83,Server.,O
1902,84,Used,O
1903,84,JAWS,O
1904,84,Reader,O
1905,84,for,O
1906,84,solving,O
1907,84,accessibility,O
1908,84,Related,O
1909,84,jiras,O
1910,84,and,O
1911,84,IA,O
1912,84,plugin.,O
1913,85,Used,O
1914,85,Java,O
1915,85,to,O
1916,85,write,O
1917,85,Batches,O
1918,85,for,O
1919,85,fetching,O
1920,85,of,O
1921,85,Bulk,O
1922,85,Data,O
1923,85,at,O
1924,85,Regular,O
1925,85,Interval.,O
1926,86,It,O
1927,86,created,O
1928,86,Thread,O
1929,86,for,O
1930,86,Multitasking,O
1931,86,to,O
1932,86,reduce,O
1933,86,the,O
1934,86,time,O
1935,86,for,O
1936,86,processing.,O
1937,87,EDUCATION,O
1938,87,Bachelor,DEGREE
1939,87,of,DEGREE
1940,87,Enginerring,DEGREE
1941,87,in,DEGREE
1942,87,Information,DEGREE
1943,87,Technology,DEGREE
1944,87,Army,COLLEGE_NAME
1945,87,institute,COLLEGE_NAME
1946,87,of,COLLEGE_NAME
1947,87,technology,COLLEGE_NAME
1948,87,Pune,LOCATION
1949,87,",",O
1950,87,Maharashtra,O
1951,87,2012,DATE
1952,87,to,O
1953,87,CBSE,O
1954,87,in,O
1955,87,"Physics,",O
1956,87,"Chemistry,",O
1957,87,Mathematics,O
1958,87,Rashtriya,COLLEGE_NAME
1959,87,Military,COLLEGE_NAME
1960,87,School,COLLEGE_NAME
1961,87,Bangalore,COLLEGE_NAME
1962,87,"Bengaluru,",O
1963,87,Karnataka,O
1964,87,https://www.indeed.com/r/Imgeeyaul-Ansari/a7be1cc43a434ac4?isid=rex-download&ikw=download-top&co=IN,O
1965,87,2010,DATE
1966,87,to,O
1967,87,2011,DATE
1968,87,CBSE,DEGREE
1969,87,in,DEGREE
1970,87,Mathematics,DEGREE
1971,87,and,DEGREE
1972,87,English,DEGREE
1973,87,Rashtriya,COLLEGE_NAME
1974,87,Military,COLLEGE_NAME
1975,87,School,COLLEGE_NAME
1976,87,Bangalore,COLLEGE_NAME
1977,87,"Bengaluru,",O
1978,87,Karnataka,O
1979,87,2008,DATE
1980,87,to,O
1981,87,SKILLS,O
1982,87,JAVA,SKILLS
1983,87,1,YEARS_OF_EXPERIENCE
1984,87,"year,",SKILLS
1985,87,CSS,SKILLS
1986,87,1,YEARS_OF_EXPERIENCE
1987,87,"year,",SKILLS
1988,87,HTML,SKILLS
1989,87,1,YEARS_OF_EXPERIENCE
1990,87,"year,",SKILLS
1991,87,MYSQL,SKILLS
1992,87,1,YEARS_OF_EXPERIENCE
1993,87,"year,",SKILLS
1994,87,JAVASCRIPT,SKILLS
1995,87,Less,SKILLS
1996,87,than,SKILLS
1997,87,1,YEARS_OF_EXPERIENCE
1998,87,"year,",SKILLS
1999,87,Angularjs,SKILLS
2000,87,1,YEARS_OF_EXPERIENCE
2001,87,"year,",SKILLS
2002,87,Oracle,SKILLS
2003,87,Pl/Sql,SKILLS
2004,87,ADDITIONAL,O
2005,87,INFORMATION,O
2006,87,TECHNICAL,O
2007,87,SKILLS,O
2008,87,P,O
2009,87,rogramming,SKILLS
2010,87,Languages,SKILLS
2011,87,":C/C++,",SKILLS
2012,87,"angular,",SKILLS
2013,87,"java,",SKILLS
2014,87,java,SKILLS
2015,87,"servlet,",SKILLS
2016,87,"HTML,",SKILLS
2017,87,java,SKILLS
2018,87,"script,",SKILLS
2019,87,"MySQL,",SKILLS
2020,87,"css,",SKILLS
2021,87,jsff.,SKILLS
2022,88,Operating,SKILLS
2023,88,Systems,SKILLS
2024,88,"Linux,",SKILLS
2025,88,"Windows,",SKILLS
2026,88,Android,SKILLS
2027,88,ORM,SKILLS
2028,88,Eclipse,SKILLS
2029,88,"Link,",SKILLS
2030,88,Hibernate,SKILLS
2031,88,Framework,SKILLS
2032,88,&,SKILLS
2033,88,tools,SKILLS
2034,88,":ADF,",SKILLS
2035,88,"Eclipse,",SKILLS
2036,88,Android,SKILLS
2037,88,"Studio,",SKILLS
2038,88,"Git,",SKILLS
2039,88,"Selenium,",SKILLS
2040,88,Code,SKILLS
2041,88,"blocks,",SKILLS
2042,88,Net,SKILLS
2043,88,"beans,",SKILLS
2044,88,R,SKILLS
2045,88,"studio,",SKILLS
2046,88,Tortoise,SKILLS
2047,88,SVN.,SKILLS
2048,89,Jay,NAME
2049,89,Madhavi,NAME
2050,89,Navi,LOCATION
2051,89,Mumbai,LOCATION
2052,89,",",O
2053,89,Maharashtra,O
2054,89,Email,O
2055,89,me,O
2056,89,on,O
2057,89,Indeed,EMAIL_ADDRESS
2058,89,indeed.com/r/Jay-,EMAIL_ADDRESS
2059,89,Madhavi/1e7d0305af766bf6,EMAIL_ADDRESS
2060,89,I,O
2061,89,look,O
2062,89,forward,O
2063,89,to,O
2064,89,being,O
2065,89,associated,O
2066,89,with,O
2067,89,a,O
2068,89,growth,O
2069,89,"oriented,",O
2070,89,learning,O
2071,89,firm,O
2072,89,and,O
2073,89,contribute,O
2074,89,my,O
2075,89,skills,O
2076,89,for,O
2077,89,its,O
2078,89,success.,O
2079,90,This,O
2080,90,will,O
2081,90,allow,O
2082,90,me,O
2083,90,to,O
2084,90,grow,O
2085,90,both,O
2086,90,professionally,O
2087,90,as,O
2088,90,well,O
2089,90,as,O
2090,90,an,O
2091,90,individually.,O
2092,91,WORK,O
2093,91,EXPERIENCE,O
2094,91,NIIT,COMPANIES_WORKED_AT
2095,91,2016,DATE
2096,91,to,O
2097,91,2016,DATE
2098,91,B+,O
2099,91,Average,O
2100,91,Advanced,O
2101,91,SQL,SKILLS
2102,91,Oracle,SKILLS
2103,91,-,SKILLS
2104,91,2016,DATE
2105,91,to,O
2106,91,2016,DATE
2107,91,B+,O
2108,91,Average,O
2109,91,MSCIT,O
2110,91,to,O
2111,91,A,O
2112,91,Completed,O
2113,91,Technical,O
2114,91,Institution,O
2115,91,Projects,O
2116,91,undertaken,O
2117,91,BE,O
2118,91,S.N.,O
2119,92,Project,O
2120,92,Title,O
2121,92,Name,O
2122,92,of,O
2123,92,company/college,O
2124,92,Nature,O
2125,92,of,O
2126,92,the,O
2127,92,Remarks,O
2128,92,project,O
2129,92,1,YEARS_OF_EXPERIENCE
2130,92,Android,O
2131,92,Based,O
2132,92,Saraswati,O
2133,92,College,O
2134,92,Of,O
2135,92,Android,O
2136,92,Completed,O
2137,92,Employee,O
2138,92,Tracker,O
2139,92,Engineering,O
2140,92,Application,O
2141,92,System,O
2142,92,2,YEARS_OF_EXPERIENCE
2143,92,An,O
2144,92,innovative,O
2145,92,Saraswati,O
2146,92,College,O
2147,92,Of,O
2148,92,Compilation,O
2149,92,Completed,O
2150,92,approach,O
2151,92,for,O
2152,92,Engineering,O
2153,92,code,O
2154,92,optimization,O
2155,92,3,YEARS_OF_EXPERIENCE
2156,92,Simple,O
2157,92,Website,O
2158,92,Saraswati,O
2159,92,College,O
2160,92,Of,O
2161,92,Website,O
2162,92,related,O
2163,92,to,O
2164,92,Completed,O
2165,92,Related,O
2166,92,to,O
2167,92,Engineering,O
2168,92,information,O
2169,92,of,O
2170,92,Classical,O
2171,92,Italian,O
2172,92,cars,O
2173,92,Cars,O
2174,92,About,O
2175,92,Myself,O
2176,92,I,O
2177,92,am,O
2178,92,Capable,SKILLS
2179,92,and,SKILLS
2180,92,Hardworking,SKILLS
2181,92,",",O
2182,92,and,O
2183,92,can,O
2184,92,adapt,O
2185,92,to,O
2186,92,New,O
2187,92,Surroundings.,O
2188,93,https://www.indeed.com/r/Jay-Madhavi/1e7d0305af766bf6?isid=rex-download&ikw=download-top&co=IN,O
2189,93,https://www.indeed.com/r/Jay-Madhavi/1e7d0305af766bf6?isid=rex-download&ikw=download-top&co=IN,O
2190,93,I,O
2191,93,Can,O
2192,93,Face,O
2193,93,Challenges,O
2194,93,with,O
2195,93,confidence,O
2196,93,and,O
2197,93,would,O
2198,93,give,O
2199,93,my,O
2200,93,best,O
2201,93,shot,O
2202,93,under,O
2203,93,Stressful,O
2204,93,situations.,O
2205,94,..,O
2206,94,03,O
2207,94,,O
2208,94,03,O
2209,94,EDUCATION,O
2210,94,BE,DEGREE
2211,94,Computer,DEGREE
2212,94,Science,DEGREE
2213,94,in,DEGREE
2214,94,Computer,DEGREE
2215,94,Science,DEGREE
2216,94,Saraswati,COLLEGE_NAME
2217,94,College,COLLEGE_NAME
2218,94,Of,COLLEGE_NAME
2219,94,Engineering,COLLEGE_NAME
2220,94,",",O
2221,94,Kharghar,O
2222,94,"Mumbai,",O
2223,94,Maharashtra,O
2224,94,2014,DATE
2225,94,to,O
2226,94,HSC,DEGREE
2227,94,in,DEGREE
2228,94,Computer,DEGREE
2229,94,science,DEGREE
2230,94,Acharya,COLLEGE_NAME
2231,94,College,COLLEGE_NAME
2232,94,Chembur,COLLEGE_NAME
2233,94,"Mumbai,",O
2234,94,Maharashtra,O
2235,94,to,O
2236,94,SSC,O
2237,94,State,DEGREE
2238,94,Board,DEGREE
2239,94,ADDITIONAL,O
2240,94,INFORMATION,O
2241,94,Ability,O
2242,94,to,O
2243,94,accept,O
2244,94,responsibilities,O
2245,94,and,O
2246,94,give,O
2247,94,best,O
2248,94,performance,O
2249,94,to,O
2250,94,complete,O
2251,94,the,O
2252,94,given,O
2253,94,work,O
2254,94,efficiently.,O
2255,95,To,O
2256,95,take,O
2257,95,up,O
2258,95,challenging,O
2259,95,jobs,O
2260,95,&,O
2261,95,work,O
2262,95,as,O
2263,95,a,O
2264,95,team.,O
2265,96,To,O
2266,96,positively,O
2267,96,accept,O
2268,96,my,O
2269,96,Mistake.,O
2270,97,Jitendra,NAME
2271,97,Babu,NAME
2272,97,FI/CO,PROFIL
2273,97,Consultant,PROFIL
2274,97,in,PROFIL
2275,97,Tech,PROFIL
2276,97,Mahindra,PROFIL
2277,97,SAP,COMPANIES_WORKED_AT
2278,97,FICO,COMPANIES_WORKED_AT
2279,97,Chennai,LOCATION
2280,97,",",O
2281,97,Tamil,O
2282,97,Nadu,O
2283,97,Email,O
2284,97,me,O
2285,97,on,O
2286,97,Indeed,O
2287,97,indeed.com/r/Jitendra-Babu/bc3ea69a183395ed,EMAIL_ADDRESS
2288,97,Having,O
2289,97,3.2-years,YEARS_OF_EXPERIENCE
2290,97,of,O
2291,97,Skills,SKILLS
2292,97,experience,O
2293,97,as,O
2294,97,sap,O
2295,97,FICO,O
2296,97,Consultant,O
2297,97,Involved,O
2298,97,in,O
2299,97,Implementation,O
2300,97,and,O
2301,97,support,O
2302,97,projects,O
2303,97,Basic,O
2304,97,knowledge,O
2305,97,in,O
2306,97,simple,O
2307,97,finance.,O
2308,98,Proficient,O
2309,98,in,O
2310,98,SAP's,O
2311,98,ASAP,O
2312,98,Methodology,O
2313,98,and,O
2314,98,well,O
2315,98,versed,O
2316,98,with,O
2317,98,business,O
2318,98,"process,",O
2319,98,its,O
2320,98,mapping,O
2321,98,&,O
2322,98,configuration,O
2323,98,in,O
2324,98,Skills,SKILLS
2325,98,Good,O
2326,98,inter-personal,O
2327,98,"skills,",O
2328,98,strong,O
2329,98,analytical,O
2330,98,ability,O
2331,98,and,O
2332,98,problem-solving,O
2333,98,capabilities,O
2334,98,Ability,O
2335,98,to,O
2336,98,make,O
2337,98,timely,O
2338,98,and,O
2339,98,sound,O
2340,98,decisions,O
2341,98,based,O
2342,98,on,O
2343,98,logical,O
2344,98,"assumptions,",O
2345,98,factual,O
2346,98,information.,O
2347,99,Ability,O
2348,99,to,O
2349,99,work,O
2350,99,as,O
2351,99,a,O
2352,99,team,O
2353,99,member,O
2354,99,supporting,O
2355,99,co-workers,O
2356,99,and,O
2357,99,the,O
2358,99,commitment,O
2359,99,to,O
2360,99,the,O
2361,99,overall,O
2362,99,success,O
2363,99,of,O
2364,99,a,O
2365,99,group.,O
2366,100,Work,O
2367,100,effectively,O
2368,100,with,O
2369,100,internal,O
2370,100,"customers,",O
2371,100,co-workers,O
2372,100,and,O
2373,100,management.,O
2374,101,Knowledge,O
2375,101,on,O
2376,101,integration,O
2377,101,of,O
2378,101,FI,O
2379,101,with,O
2380,101,other,O
2381,101,modules,O
2382,101,like,O
2383,101,MM,O
2384,101,and,O
2385,101,SD,O
2386,101,Experience,O
2387,101,in,O
2388,101,"GL,",O
2389,101,"AP,",O
2390,101,and,O
2391,101,AR,O
2392,101,Good,O
2393,101,communication,O
2394,101,skills,O
2395,101,with,O
2396,101,an,O
2397,101,aptitude,O
2398,101,to,O
2399,101,interact,O
2400,101,with,O
2401,101,the,O
2402,101,clients,O
2403,101,for,O
2404,101,Production,O
2405,101,support,O
2406,101,Good,O
2407,101,Understanding,O
2408,101,of,O
2409,101,business,O
2410,101,process,O
2411,101,in,O
2412,101,Industry.,O
2413,102,Expertise,O
2414,102,on,O
2415,102,data,O
2416,102,uploading,O
2417,102,tolls-LSMW,O
2418,102,Good,O
2419,102,exposure,O
2420,102,on,O
2421,102,writing,O
2422,102,validation,O
2423,102,and,O
2424,102,substitution,O
2425,102,rules,O
2426,102,for,O
2427,102,business,O
2428,102,requirements,O
2429,102,and,O
2430,102,writing,O
2431,102,queries.,O
2432,103,Interacting,O
2433,103,with,O
2434,103,the,O
2435,103,end,O
2436,103,user,O
2437,103,and,O
2438,103,finalizing,O
2439,103,the,O
2440,103,user,O
2441,103,requirement,O
2442,103,Coordinating,O
2443,103,with,O
2444,103,the,O
2445,103,other,O
2446,103,teams,O
2447,103,for,O
2448,103,Skills,SKILLS
2449,103,integration,O
2450,103,aspects,O
2451,103,Well,O
2452,103,exposure,O
2453,103,on,O
2454,103,designing,O
2455,103,the,O
2456,103,organization,O
2457,103,structure,O
